Departamento,Municipio,Cultivo,Estado,Topografia,Drenaje,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Fósforo (P) Bray II mg/kg,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Aluminio (Al) intercambiable cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Magnesio (Mg) intercambiable cmol(+)/kg,Potasio (K) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,capacidad de intercambio cationico (CICE) suma de bases cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max
76,76275,Mora,ESTABLECIDO,Pendiente,Bueno,5.08,18.21282522462821,6.220561514195583,9.341359204,2.479145294024107,2.0183021045840914,2.323888333333334,1.1564507849462369,0.5456785935483873,0.14,6.645163005852066,0.552178,270.92688172043023,2.550537634408603,6.623655913978497,4.115053763440861,0.057270878,20,20,560,28,0,0,0
76,76275,Mora,ESTABLECIDO,Ondulado,Bueno,5.37,7.227960473290368,6.422756000548621,10.480931337769611,2.2407075924319813,1.845278028,1.3245854070981211,0.6269911691022965,0.2743505511482255,0.14,4.606634719780624,0.1400259999999999,122.14300626304804,1,3.765135699373696,1,0.05559699,20,20,560,28,0,0,0
76,76275,Mora,ESTABLECIDO,Pendiente,Bueno,5.02,20.631354495827203,6.567180633657933,11.430763382393575,2.788346558368096,2.262532715922557,2.3441613069544376,1.0267049160671466,0.6553805179856118,0.14,6.954593299375293,0.4914119999999999,291.79376498800974,2.2817745803357323,6.414868105515591,4.290167865707437,0.063863209,20,20,560,28,0,0,0
76,76275,Mora,ESTABLECIDO,Pendiente,Bueno,5.39,5.223109259437091,40.70338958285584,28.487853942997617,0.3073593747923594,0,5.660183835051548,1.6886179793814435,1.3602934020618558,0.14,9.156454591287208,1.9688184,116.0979381443299,1.7680412371134024,7.157731958762888,1.6175257731958763,1.6333157954821838,20,20,560,28,0,0,0
76,76275,Mora,ESTABLECIDO,Pendiente,Bueno,5.01,12.77312372733708,14.22553604171442,19.38136733431812,2.184864826432203,1.8336389671332811,1.4578518463180357,0.6147678335112057,0.3593465442902879,0.14,4.756831050551733,0.4031692,181.88687299893263,1.299893276414087,4.697972251867661,1.2283884738527209,0.077267979,20,20,560,28,0,0,0
76,76275,Mora,ESTABLECIDO,Pendiente,Bueno,5.42,6.078359595543524,15.211039135915655,10.636368878795858,1.0738042564250017,0.6733103604208429,2.1495114194915264,0.7939239406779663,0.6376642627118646,0.14,4.794903879306359,0.2425356,152.07203389830514,3.4417372881355943,4.511652542372883,1,0.056421521,20,20,560,28,0,0,0
5,5120,Pastos,POR ESTABLECER,Plano,Bueno,5.48,1.687032940703532,3.87,1.8005804015294324,6.128234194215593,4.909525878310148,4.517976978417266,1.7342041418293936,0.2921540966084275,0.14,12.81256941107068,0.0708056,92.79856115107911,3.499486125385406,45.84378211716341,1.654676258992806,0.094078393,0,0,0,0,0,0,0
5,5120,Maíz,POR ESTABLECER,Plano,Bueno,5.42,1.953230237505312,3.87,2.365906064246271,6.493489786189155,5.199648071312792,9.237880052356024,5.503312000000002,0.2536478952879581,0.2243454554973822,21.71267518933052,0.1384408,70.58115183246075,2.6607329842931944,59.10052356020944,1.1036649214659686,0.135931557,0,0,0,0,0,0,0
85,85001,Maíz,POR ESTABLECER,Plano,Regular,5.15,1.7449836507154746,3.87,2.7892296895385456,1.122026964967806,0.660753665,1.3321998286290322,0.2,0.09,0.14,2.8842267935968384,0.1394976,195.44657258064512,1,14.803427419354836,1,0.1501540489539813,380,380,3.04,8,0,0,0
18,5856,Plátano,POR ESTABLECER,Plano,,4.86,2.0280385112833605,5.257730626800164,2.806202689677726,1.7940726724695326,1.3295489571393315,0.792135963,0.3009210649087221,0.09,0.14,3.1171297008670984,0.1400259999999999,116.09837728194726,1.129817444219067,10.876267748478702,1,0.054018171,0,0,0,0,0,0,0
76,76001,Aguacate,ESTABLECIDO,Pendiente,Bueno,5.12,14.923229970495347,3.87,6.349712500672666,0.9569026784428792,0.6336694082266924,0.7805024593967519,0.4758862877030163,0.1159956334106728,0.14,2.4692870589533205,0.18494,127.89675174013922,1.9385150812064968,4.125290023201857,2.073085846867749,0.061788766,3,3,90,30,0,0,0
25,25322,Pastos,POR ESTABLECER,Ondulado,Bueno,5.46,20.065213385026908,76.95582483382994,20.38197664675205,1.2046003779740948,0.9251405260889072,6.002715881032547,0.8600448821548818,0.421852121,0.14,8.629213262373645,0.3534995999999999,374.0617283950616,1,5.433221099887764,4.870931537598202,0.2745720728388036,11,11,242,22,0,0,0
85,85010,Pastos,POR ESTABLECER,Plano,Bueno,4.88,1.6547208178473156,14.356266044006418,52.36254614257361,0.8315021258243568,0.6407308268520924,1.6873571975806456,0.9493125604838712,0.1351112661290322,0.14,3.743283150017906,0.2583876,86.56451612903226,1.9495967741935487,14.016129032258068,2.7752016129032264,0.053691448,216,216,3.24,15,0,0,0
50,50001,Arroz,,Plano,Regular,4.87,1.5166361322220752,19.786589216135685,11.465619880633025,2.8220132450291997,2.018727513202531,3.514625740551581,1.6133674668028593,0.2546716118488252,0.14,8.344678064232465,0.2705408,519.3758938,5.455566905005105,84.17977528089882,4.933605720122571,0.054404409,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.74,1.785548843239363,10.826555982122391,6.951853704031197,3.3902385892320823,2.4474351644828896,2.1754519551934823,1.1363227291242357,0.2241552097759673,0.14,7.066168483325768,0.3138695999999999,554.9154786150712,3.7179226069246414,92.26069246435844,1.3401221995926675,0.1127051491115475,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.8,1.5950633269003307,14.98980375,6.916636613331951,2.335972769445206,1.871557217643953,1.3965688449848024,4.01,0.2009571428571428,0.14,4.717099841380363,0.2076612,553.8004052684903,1.6038500506585611,25.712259371833834,1,0.073353694,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.91,1.502820620896166,16.44794608067843,10.162684434800896,2.6655441056132245,2.0304941486577937,1.852650688259109,0.7230206275303642,0.2623751781376517,0.14,5.6435905995403495,0.2531036,418.3269231,1.7358299595141695,25.91801619433198,1,0.1507619600833496,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.8,1.6080975522478311,9.700266732,9.392175302,2.355061413117895,1.5013651856983654,2.4806484167517886,0.9624730847803884,0.2839838488253319,0.14,6.222166763475403,0.221928,359.5342185903984,2.781409601634321,115.25127681307455,1.6159346271705826,0.054404409,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.75,1.2698237139298862,19.887150756360302,14.540638214868466,1.3110492029159149,0.8801176715269424,1.667525458207452,0.6920341188318228,0.3225352024169184,0.14,4.133143982372109,0.3624824,560.2265861,1.201409869083585,17.019133937562938,1,0.092183561,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.97,1.49978462,22.994502349300937,9.458684990599885,1.385290434670209,0.9128796275503795,1.848907959595959,0.5418099898989897,0.1537423636363636,0.14,4.069750747801521,0.2293256,536.9585858585857,2.081818181818181,21.317171717171707,1.1030303030303028,0.1117944004318582,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.96,1.7765035096869854,12.24447369928948,8.630502066445933,1.6412222474981402,1.2275805406051736,1.3005721175278622,0.7257707294832825,0.2628120364741641,0.14,4.070377130983449,0.2435924,379.5815602836879,1.6514690982776088,24.367781155015194,1,0.150914708,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.63,1.8386291709239897,18.217829188631672,11.304379696234548,3.576850202,2.7823965456450264,2.050086891615542,1.053416901840491,0.2713291288343558,0.14,7.091683124372979,0.2964324,503.42535787321066,3.3159509202453985,97.96114519427404,2.533742331288343,0.113166111,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.42,3.004571016,14.48699604629842,14.870086248573008,4.738694432303348,3.907072323162965,3.621600102986613,1.6175244902162724,0.4388440411946447,0.14,10.556663066700878,0.6013191999999999,1058.2039134912466,6.223480947476829,97.46858908341918,5.751802266,0.074562406,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.7,2.456625008229916,15.532836064634424,6.461395477189763,4.755584927768899,3.960345448180878,2.005744304703477,1.107096554192229,4.01,0.14,8.300869798934544,0.2213996,644.3875255623724,3.6175869120654407,30.398773006134974,1.5071574642126793,0.054460037,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.84,2.1188506108829697,15.211039135915655,8.639255111138072,2.5500021692965835,2.1957702473967755,1.688939878296147,0.6622466632860042,0.1706301419878296,0.14,5.211818852866564,0.2293256,504.8235294117648,1.2667342799188643,14.030425963488849,1,0.054018171,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,5.2,1.3282861780620387,5.142190920312713,4.019354520425929,3.5990959411087675,2.838965530370588,1.260407070193286,0.7327755544252289,0.1188897619532044,0.14,5.851168327680487,0.1178332,273.9654120040692,2.241098677517803,186.4476093591048,1,0.1125904948398165,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,5.2,1.7502768266023774,12.546158319963329,5.534329803417429,1.296254754559081,0.8635937231484722,1.876754034,0.7378482608695652,0.2611995834175935,0.14,4.312056633224399,0.3307784,462.5925176946411,1.4337714863498483,22.31547017,1,0.073205355,100,100,2.55,25.5,0,0,0
50,50001,Arroz,,Plano,Regular,4.89,1.799183532535317,18.087099186339675,7.944955885,2.0741827176970364,1.609941692596949,1.211472026342452,0.5601475379939209,0.2299177750759878,0.14,4.215720057109397,0.2356664,537.4599797365754,1.403242147922999,24.414387031408307,1,0.053963441,100,100,2.55,25.5,0,0,0
25,5652,Aguacate,POR ESTABLECER,Pendiente,Bueno,5.16,6.597301053953729,3.87,4.558281120109869,3.231682948135603,2.775705861490492,2.175265419766206,0.5969565249734323,0.099620072,0.14,6.243524965138791,0.1400259999999999,366.4059511158341,2.362380446333687,3.3475026567481394,1,0.036263269,7,7,105,15,0,0,0
54,54871,Pastos,ESTABLECIDO,Pendiente,Regular,4.98,2.6910154544691527,11.510374455649782,3.528227390278317,5.040252862245606,4.446711327543695,1.3180424487704916,0.5783314959016393,0.2787456762295081,0.14,7.355372483147244,0.1696163999999999,465.06762295081967,1.9231557377049175,15.11782786885246,1,0.054571635,60,48,384,8,0,0,0
68,68572,Aguacate,POR ESTABLECER,Pendiente,Bueno,5.1,4.794432868493655,3.87,4.799549936618031,6.2116500177290135,5.422023651714613,2.154519954699887,0.4278704530011326,0.2202290011325028,0.3895872593431484,9.403856685905684,0.095112,652.6081540203852,2.473386183,6.988674972,7.915062288,0.049866811,15,15,270,18,0,0,0
68,68572,Aguacate,POR ESTABLECER,Pendiente,Bueno,5.05,4.513282676359444,3.87,6.087965688951475,5.825186978825878,5.009029568336719,1.4642683863885837,0.5021545664105377,0.2253808254665202,0.14,8.156990757091519,0.100396,598.3699231613609,1.311745334796926,1.7958287596048292,4.529088913282107,0.091259237,15,15,270,18,0,0,0
54,54223,Arroz,POR ESTABLECER,Plano,Bueno,5.44,2.0399900989609434,10.593682509173508,76.36323011694954,0.1477291253408403,0,10.448271449579837,3.7337437500000017,0.3947625756302523,0.2339982352941177,14.958505135845048,0.4538956,245.29936974789925,7.076680672268911,91.99159664,4.349789915966388,0.128405396,25,25,375,15,0,0,0
81,81065,Maíz,POR ESTABLECER,Plano,Regular,5.21,0.755161887,3.87,2.7942946230883963,1.950939678709957,1.3979082601417938,0.7459066060606061,0.3624257171717172,0.09,0.14,3.2892720019422805,0.0470276,99.57272727272728,1.1262626262626263,12.435353535353537,1.1202020202020202,0.123476704,2.2,2.2,44,20,0,0,0
50,50573,Maíz,POR ESTABLECER,Plano,Bueno,4.94,1.6994176891722317,3.87,2.9744857314037003,1.456354211888015,1.205645531263737,0.59,0.2,0.09,0.14,2.476354211888015,0.0723908,4.01,1,1,1,0.044702938,0,0,0,0,0,0,0
25,25473,Caña panelera/azucar,POR ESTABLECER,Ondulado,Regular,5.18,3.3225962716439983,10.287025161628517,3.9697587799876257,1.9665500854694236,1.446215499891884,9.655704851694916,1.4465140783898307,0.4682642033898306,0.1623891737288136,13.699422392672815,0.1992068,714.3644067796613,1.0942796610169494,15.143008474576275,3.2224576271186454,0.088069031,250,250,5.5,22,0,0,0
76,76622,Plátano,ESTABLECIDO,Ondulado,Bueno,5.39,13.49131408,17.25836886248471,8.754605030934835,0.9533012727394916,0.6477699607995115,5.2512741005586605,1.2210928603351958,0.3706772379888268,0.14,7.936345471622175,0.2388368,167.70502793296092,1,3.725139664804469,1,0.1147369284695582,15,15,180,12,0,0,0
76,19100,Plátano,ESTABLECIDO,Pendiente,Bueno,4.91,2.091965228887347,25.803886947405207,16.859248045604534,1.9050980368067851,1.2832580786566166,7.180266000000001,3.711115000000001,0.6340326127659575,0.14,13.570511649572746,0.3186252,148.57978723404258,5.345744680851064,27.275531914893623,5.789361702,0.1924458441789502,0,0,0,0,0,0,0
76,76622,Plátano,ESTABLECIDO,Ondulado,Bueno,5.43,4.773189373,5.072761943460846,5.215426085644198,0.3798328954037127,0.1595031611295309,6.303093059701494,1.6470256076759062,0.5188893390191897,0.14,8.988840901800302,0.25099,240.7409381663113,1.6705756929637527,6.179104477611941,1.3070362473347548,0.151166655,15,15,180,12,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,4.97,13.422039322500783,7.414668006290407,7.077007090691911,1.560813917942646,1.227781659995898,1.7837979015240333,0.783331454,0.315443817,0.14,4.58338709,0.6150576,77.10316529894493,1,5.847596717467763,2.5967174677608447,0.051620626,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.44,12.06974612891889,3.87,6.047887611,0.5688733240091322,0.3782375523189608,4.237030483146067,1.1120123707865166,0.2374003820224718,0.14,6.295316559964188,0.3598403999999999,81.09662921348314,1.398876404494382,5.949438202,1.4573033707865168,0.071443573,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.26,11.837328986746916,5.551574272943635,8.610386906971424,0.8313065513381152,0.5247403378910634,4.362643041526374,1.2397812121212115,0.2405441212121211,0.14,6.814274926197822,0.5241728,74.14365881032545,4.01,9.841750841750835,1.6520763187429848,0.1371963373930911,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.43,9.530751061705194,7.854210204438232,11.146271587699983,0.4906601332518828,0.2233996919745093,5.500491490329919,1.5779884641638218,0.3399124914675766,0.14,8.049052579,0.3783343999999999,108.93856655290097,2.620022753128554,7.317406143344708,1.4175199089874853,0.094581531,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5,12.856365490150544,6.916698786788181,7.461912297,2.132461098286306,1.6759908023198025,2.788720284301609,0.6845126946847964,0.1775676192830656,0.14,5.923261696555777,0.4264187999999999,84.72311495673677,1.3263288009888758,7.384425216316445,1,0.054428176,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Ondulado,Bueno,5.28,7.2940250573685725,21.756009959811287,7.830299783540803,0.9395866359986578,0.667919487,3.487646727078891,0.7422615991471215,0.4678402260127932,0.14,5.777335188237464,0.4380436,91.78891257995735,2.586353945,8.864605544,4.065031982942431,0.1303218940482347,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Ondulado,Bueno,5.26,11.55600199021237,4.8791995123933365,12.20121136436898,1.0625213438379142,0.6754055088800595,4.01,0.8348120672478209,0.182678301,0.14,5.093419732380879,0.2932619999999999,104.2839352428394,3.302615193026153,6.795765877957661,1.3063511830635122,0.030485689,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.27,20.85827317824289,11.206997204263496,7.011550875644491,0.8771362344721036,0.531971273,4.753726561,0.8930203034134002,0.2153976030341338,0.14,6.879280702234428,0.3862604,178.05562579013895,2.5018963337547397,3.1074589127686454,24.010113780025275,0.030948178,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Ondulado,Bueno,5.28,11.520842604334346,4.01,9.580287605442422,0.5612319635014456,0.3182808824123753,0.9744506807511736,0.4334521126760562,0.1342639014084506,0.14,2.243398658337126,0.195508,70.97065727699528,2.4929577464788726,3.8485915492957736,1,0.028732404,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.32,13.165913917749515,3.87,5.018836217341912,0.7055960777967067,0.4371559699771596,2.196801505,0.4157290992018245,0.1330670832383124,0.14,3.591193765367974,0.2451775999999999,81.76282782,1,3.743443557582669,1,0.050207975,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.43,13.641482338532825,3.87,8.448593445160167,0.7500700123972266,0.4400410739397062,2.7177545764705897,0.7277406000000003,0.4222085929411766,0.14,4.757773781808993,0.3191536,75.79529411764709,1.2435294117647062,6.569411764705885,2.2976470588235305,0.051802817,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.18,4.6940858949489765,9.121727240957538,10.898477372146854,2.385519851732577,1.8623740446848625,1.3331642857142867,0.6844783941605842,0.8291169009384779,0.14,5.372279432545926,0.2795236,99.97810218978104,1.6934306569343072,5.005213764337854,1.0969760166840463,0.1682447423266148,0,0,0,0,0,0,0
76,76243,Plátano,POR ESTABLECER,Pendiente,Bueno,5.39,7.1995315102281285,3.87,4.019293479621678,0.683083736,0.4395239868962985,3.406199271445358,0.7715579435957695,0.1642417297297296,0.14,5.165082681090306,0.2768816,61.34195064629846,1,3.941245593419505,1,0.07471772,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.45,4.240931702395546,4.01,6.486973073914848,0.3536262800547575,0.104851785,3.7806483078491326,0.6235477777777776,0.2469253211009173,0.14,5.144747686782585,0.2536319999999999,87.61264016309885,9.195718654434248,9.336391437308867,1.6401630988786948,0.1644716696138874,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.39,11.97218218361811,4.298512219190805,8.318030800635638,0.5840012837181118,0.3600562581216731,2.6650496715741774,0.76020299,0.1699510260475649,0.14,4.319204971147328,0.2800519999999999,88.60135900339745,4.545866364665907,4.009060022650053,1,0.049866811,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Ondulado,Bueno,5.34,11.82593946000635,3.87,5.668678642334022,0.575806933,0.2817180687736822,2.617276558516804,0.5275671494785634,0.2184867531865586,0.14,4.079137394221512,0.282694,88.42178447276945,1.5538818076477414,3.347624565469295,2.5701042873696425,0.051022473,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,4.83,18.396613624755307,14.212239210204435,23.05643557941188,2.2087951285317096,1.8242807099064813,0.828341975,0.2470004417177914,0.2590399214723926,0.14,3.6831774671820168,0.4126804,115.44539877300616,1,1.7042944785276075,3.441717791411044,0.054027477,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.3,7.550224711757536,4.807887037789516,6.652579202720312,0.6136570648636103,0.3310931363736252,2.9256914592274668,0.4473305686695277,0.1571519356223175,0.14,4.283831028382922,0.3165116,90.56330472,3.578326180257509,7.685622317596563,1,0.047245058,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.36,10.865889459180954,4.298512219190805,7.643135075041693,0.5708963794592475,0.3284849937196286,3.561361334894616,0.8886156440281036,0.1832992693208431,0.14,5.344172628,0.3149264,97.96721311475416,1.851288056,4.403981264637005,1.6077283372365347,0.1431404410037989,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.35,9.453776051478195,3.87,10.564157116756965,0.7023924633685714,0.4563990139754896,3.308778989784336,0.695352463,0.1217330397275822,0.14,4.968256955990592,0.2663136,89.42565266742336,2.308740068104426,4.944381385,1.4948921679909193,0.1387536170456801,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.43,11.163911437044812,3.87,6.077105178054982,0.2445880475208348,0,1.1326781987577643,0.3076385590062113,0.09,0.14,1.9149048052848108,0.1896956,60.86086956521742,1,1,1.8496894409937896,0.054698626,0,0,0,0,0,0,0
76,76520,Aguacate,ESTABLECIDO,Ondulado,Bueno,4.3,2.009613281054788,3.87,12.293269259504982,6.653846884168942,5.379265547690358,2.845331806451613,1.0604854193548383,0.6922779096774193,0.14,11.391942019652811,1.3542891999999995,80.99892473118278,18.440860215053764,28.041935483870965,6.554838709677419,0.2365632954862285,3,2,40,20,0,0,0
76,76520,Aguacate,ESTABLECIDO,Pendiente,Bueno,5.44,3.327507865255236,3.87,12.747990546113686,1.7818405271879811,1.2376155204554231,7.190996606334842,3.290281685520362,0.09,0.14,12.493118819043186,0.09247,90.17307692307692,8.230769231,25.238687782805428,1.502262443438914,0.049810401,3,2,40,20,0,0,0
76,76520,Aguacate,ESTABLECIDO,Pendiente,Bueno,4.88,8.734830140842401,3.87,8.094334094,3.774141210014878,3.052245684434726,1.4517099884659743,1.2596931833910032,0.1434282352941176,0.14,6.768972617165973,0.1807128,279.70472895040365,6.078431372549019,13.357554786620527,2.104959630911188,0.050787075,3,2,40,20,0,0,0
76,15401,Plátano,ESTABLECIDO,Pendiente,Bueno,5.06,2.5298784886802768,3.87,4.369074839210024,2.6194455329851603,1.9280150146842805,2.9359204226804145,2.8180958762886616,0.412786689,0.14,8.926248520614031,0.2430639999999999,188.70721649484543,5.476288659793818,10.213402061855676,1,0.126022615,1,1,20,20,0,0,0
76,15401,Plátano,ESTABLECIDO,Pendiente,Bueno,5.34,1.8122994260005336,7.251117420933076,8.127978737226849,1.2741075158718451,0.8536066475801359,8.226049917012455,6.341495923236519,0.2785382738589214,0.14,16.260191629979744,0.1965647999999999,87.60892116182578,4.141078838174277,17.73755186721993,1,0.065959315,1,1,20,20,0,0,0
76,15401,Plátano,ESTABLECIDO,Pendiente,Bueno,5.35,1.3889752216703215,3.87,4.170405143765187,0.9404664945615172,0.6125443813285572,6.033056018423748,3.9385605731832154,4.01,0.14,11.30491473407022,0.1463668,71.11156601842376,3.2210849539406348,13.052200614124873,1,0.045068981,1,1,20,20,0,0,0
76,15401,Plátano,ESTABLECIDO,Pendiente,Bueno,4.75,3.631365418185783,3.87,5.831899834526601,0.9760374766998612,0.5801277565214581,3.769225772870664,1.7335859200841224,0.393876,0.14,7.012725169654647,1.1371168,166.58149316508946,2.050473186119875,18.52155625657204,1,0.087420784,1,1,20,20,0,0,0
76,15401,Plátano,ESTABLECIDO,Pendiente,Bueno,4.78,1.1348230195097078,3.87,4.153400433698866,3.861216679516813,2.8595941349292837,2.1710664729867486,2.9749078797145776,0.09,0.14,9.237191032,0.2536319999999999,79.33639143730888,1.7115188583078491,6.559633027522937,1,0.064816289,1,1,20,20,0,0,0
76,15401,Plátano,ESTABLECIDO,Pendiente,Bueno,5.48,7.864927341,3.87,5.756812806480923,0.4813283502014289,0.2600242709643718,2.631672171122996,1.028482737967915,0.4693413176470589,0.14,4.750824576939397,0.3159831999999999,63.32299465240644,1,3.211764705882354,1,0.1307400391628281,1,1,20,20,0,0,0
76,15401,Plátano,ESTABLECIDO,Pendiente,Bueno,5.46,6.008532362317704,4.003074824403552,5.677869170949011,0.48461802,0.2564585372908097,3.531578333333334,1.6980155696202537,0.1687446455696202,0.14,6.022956568136395,0.2779384,107.22362869198314,1,4.655063291139242,1.4989451476793252,0.046447673,1,1,20,20,0,0,0
76,19100,Plátano,ESTABLECIDO,Pendiente,Bueno,4.97,8.230940835849829,6.234136529865908,9.874196168,0.7593851367412526,0.5150048746027609,1.7309116738660917,0.5806253779697625,0.2014345788336933,0.14,3.412356767,0.340818,79.31209503239744,6.071274298056157,7.748380129589636,1,0.089780956,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.47,4.083769384658834,3.87,8.742985146,0.5214183917282469,0.2696441184285532,5.1619391040164775,1.1408059423274974,0.2284909618949536,0.14,7.192654399967175,0.1511224,187.02059732234807,3.652935118434604,6.346035015447992,2.256436663,0.1258928286480373,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Ondulado,Bueno,5.2,3.338539533963498,3.870637371567888,7.022818536102327,1.0855265292121743,0.7473033607121546,4.66135043,1.395006793032787,4.01,0.14,7.492369887818732,0.174372,132.41495901639345,4.566598360655738,9.246926229508198,2.9016393442622954,0.125247886,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.42,12.307673410285776,7.089886225111743,4.270949502577137,0.560193799,0.3136561114035642,3.054325576519918,0.8186199371069186,0.2941389056603775,0.14,4.8672782178543255,0.2451775999999999,102.42452830188684,8.215932914046126,6.904612159329144,4.012578616352204,0.1281362019048682,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Ondulado,Bueno,5.49,9.642906761288158,8.027982701380393,9.365491348045085,0.3585824018771891,0.1367394225825014,6.473287559055118,1.3559941169853766,0.4526757435320583,0.14,8.780539821449743,0.2715976,166.82339707536556,3.106861642294713,5.265466816647918,2.997750281214848,0.1594986752016129,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,4.69,12.44018533,7.373780359951073,8.895215607277862,1.9032225207728768,1.408625072427184,0.9803683974358977,0.3864294230769231,0.2750879999999999,0.14,3.6851083412856966,0.4422707999999999,93.02777777777776,1.689102564102564,3.696581196581196,2.959401709,0.1306003596338079,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.37,9.039326658805363,10.931005591473005,8.910922533,0.6039046224268059,0.2960429168289778,3.198652543668121,0.6998113864628818,0.3228038646288207,0.14,4.965172417186629,0.23778,90.53930131,5.087336244541482,5.973799126637552,19.82532751091702,0.090761098,0,0,0,0,0,0,0
76,76243,Plátano,ESTABLECIDO,Pendiente,Bueno,5.46,8.552368863832871,3.87,10.182737877311691,0.3282582111147598,4.01,3.7913586105032815,0.7748242450765863,0.1600005820568927,0.14,5.194441648751521,0.1939228,106.74507658643329,1.8916849015317283,4.072210065645513,2.045951859956236,0.048175486,0,0,0,0,0,0,0
25,25426,Pastos,,Plano,Bueno,4.9,12.79022561722545,44.37255750666017,3.4113397785310964,5.220205580314572,4.529787075253844,1.5304132540540538,0.3784994810810809,0.4418102529729728,0.14,7.710928568422679,0.2124168,861.3016216216213,1.844324324324324,11.26162162162162,2.682162162162161,0.015259971,0,0,0,0,0,0,0
85,85001,Cacao,POR ESTABLECER,Plano,Bueno,4.69,0.8983625262808348,3.87,5.945997462137161,1.4893201997110277,1.3165995822642682,0.59,0.2,0.09,0.14,2.5093201997110275,0.1410828,128.27839195979902,1,4.01,1,0.092964184,380,380,3.04,8,0,0,0
50,50400,Aguacate,POR ESTABLECER,Ondulado,Regular,5.11,3.122732576556646,3.87,4.799619797364114,5.754569579000912,4.393531665430354,3.802024342507647,1.645509184505607,0.3820602935779816,0.14,11.724163399592149,0.1564064,237.02038735983692,4.429153924566769,110.34148827726813,3.2293577981651382,0.014388861,0,0,0,0,0,0,0
